291,211,700                                                                                                                                                                                                                                                            
292,19,700                                                                                                                                                                                                                                                            
293,96,700                                                                                                                                                                                                                                                            
294,10,700                                                                                                                                                                                                                                                            
295,8,700                                                                                                                                                                                                                                                            
296,241,700                                                                                                                                                                                                                                                            
297,37,700                                                                                                                                                                                                                                                            
298,5,700                                                                                                                                                                                                                                                            
299,35,700                                                                                                                                                                                                                                                            
300,125,700                                                                                                                                                                                                                                                            
301,11,700                                                                                                                                                                                                                                                            
302,100,700                                                                                                                                                                                                                                                            
303,57,700                                                                                                                                                                                                                                                            
304,48,700                                                                                                                                                                                                                                                            
305,47,700                                                                                                                                                                                                                                                            
306,22,700                                                                                                                                                                                                                                                            
307,38,700                                                                                                                                                                                                                                                            
308,33,700                                                                                                                                                                                                                                                            
309,79,700                                                                                                                                                                                                                                                            
310,57,700                                                                                                                                                                                                                                                            
311,4,610                                                                                                                                                                                                                                                            
312,4,610                                                                                                                                                                                                                                                            
313,3,610                                                                                                                                                                                                                                                            
314,2,610                                                                                                                                                                                                                                                            
315,8,610                                                                                                                                                                                                                                                            
316,5,610                                                                                                                                                                                                                                                            
317,12,610                                                                                                                                                                                                                                                            
318,11,610                                                                                                                                                                                                                                                            
319,11,610                                                                                                                                                                                                                                                            
320,11,610                                                                                                                                                                                                                                                            
321,8,610                                                                                                                                                                                                                                                            
322,15,610                                                                                                                                                                                                                                                            
323,20,610                                                                                                                                                                                                                                                            
324,13,610                                                                                                                                                                                                                                                            
325,14,610                                                                                                                                                                                                                                                            
326,24,600                                                                                                                                                                                                                                                            
327,19,600                                                                                                                                                                                                                                                            
328,20,600                                                                                                                                                                                                                                                            
329,4,335                                                                                                                                                                                                                                                            
336,2,120                                                                                                                                                                                                                                                            
337,2,120                                                                                                                                                                                                                                                            
338,2,120                                                                                                                                                                                                                                                            
339,2,120                                                                                                                                                                                                                                                            
340,2,130                                                                                                                                                                                                                                                            
341,15,700                                                                                                                                                                                                                                                            
342,3,130                                                                                                                                                                                                                                                            
343,3,130                                                                                                                                                                                                                                                            
344,3,130                                                                                                                                                                                                                                                            
345,3,130                                                                                                                                                                                                                                                            
346,4,130                                                                                                                                                                                                                                                            
347,4,130                                                                                                                                                                                                                                                            
348,4,120                                                                                                                                                                                                                                                            
349,9,120                                                                                                                                                                                                                                                            
350,6,120                                                                                                                                                                                                                                                            
351,3,120                                                                                                                                                                                                                                                            
352,4,120                                                                                                                                                                                                                                                            
353,3,120                                                                                                                                                                                                                                                            
354,3,120                                                                                                                                                                                                                                                            
355,3,120                                                                                                                                                                                                                                                            
356,3,120                                                                                                                                                                                                                                                            
357,3,120                                                                                                                                                                                                                                                            
358,4,110                                                                                                                                                                                                                                                            
359,6,105                                                                                                                                                                                                                                                            
360,3,105                                                                                                                                                                                                                                                            
361,3,105                                                                                                                                                                                                                                                            
362,9,105                                                                                                                                                                                                                                                            
363,3,105                                                                                                                                                                                                                                                            
364,4,105                                                                                                                                                                                                                                                            
365,7,105                                                                                                                                                                                                                                                            
366,8,105                                                                                                                                                                                                                                                            
367,4,105                                                                                                                                                                                                                                                            
368,4,105                                                                                                                                                                                                                                                            
369,8,100                                                                                                                                                                                                                                                            
370,3,100                                                                                                                                                                                                                                                            
371,3,100                                                                                                                                                                                                                                                            
372,18,100                                                                                                                                                                                                                                                            
373,5,100                                                                                                                                                                                                                                                            
374,3,100                                                                                                                                                                                                                                                            
375,9,100                                                                                                                                                                                                                                                            
376,3,100                                                                                                                                                                                                                                                            
377,6,100                                                                                                                                                                                                                                                            
378,14,100                                                                                                                                                                                                                                                            
379,6,100                                                                                                                                                                                                                                                            
380,8,100                                                                                                                                                                                                                                                            
381,8,100                                                                                                                                                                                                                                                            
382,10,100                                                                                                                                                                                                                                                            
383,5,100                                                                                                                                                                                                                                                            
384,13,100                                                                                                                                                                                                                                                            
385,23,600                                                                                                                                                                                                                                                            
386,18,610                                                                                                                                                                                                                                                            
387,13,610                                                                                                                                                                                                                                                            
388,18,610                                                                                                                                                                                                                                                            
389,11,610                                                                                                                                                                                                                                                            
390,11,610                                                                                                                                                                                                                                                            
391,10,610                                                                                                                                                                                                                                                            
392,10,610                                                                                                                                                                                                                                                            
393,23,610                                                                                                                                                                                                                                                            
394,13,315                                                                                                                                                                                                                                                            
395,22,315                                                                                                                                                                                                                                                            
396,8,315                                                                                                                                                                                                                                                            
397,27,300                                                                                                                                                                                                                                                            
398,45,300                                                                                                                                                                                                                                                            
399,46,300                                                                                                                                                                                                                                                            
400,22,300                                                                                                                                                                                                                                                            
401,61,300                                                                                                                                                                                                                                                            
402,20,300                                                                                                                                                                                                                                                            
403,11,300                                                                                                                                                                                                                                                            
404,26,110                                                                                                                                                                                                                                                            
405,20,110                                                                                                                                                                                                                                                            
406,3,125                                                                                                                                                                                                                                                            
407,6,100                                                                                                                                                                                                                                                            
408,30,200                                                                                                                                                                                                                                                            
409,7,120                                                                                                                                                                                                                                                            
410,7,100                                                                                                                                                                                                                                                            
411,4,105                                                                                                                                                                                                                                                            
412,9,100                                                                                                                                                                                                                                                            
413,7,310                                                                                                                                                                                                                                                            
414,15,118                                                                                                                                                                                                                                                            
415,21,118                                                                                                                                                                                                                                                            
416,8,120                                                                                                                                                                                                                                                            
417,6,120                                                                                                                                                                                                                                                            
418,3,130                                                                                                                                                                                                                                                            
419,13,200                                                                                                                                                                                                                                                            
420,5,130                                                                                                                                                                                                                                                            
421,4,100                                                                                                                                                                                                                                                            
422,5,100                                                                                                                                                                                                                                                            
423,7,130                                                                                                                                                                                                                                                            
424,4,130                                                                                                                                                                                                                                                            
425,4,130                                                                                                                                                                                                                                                            
426,4,130                                                                                                                                                                                                                                                            
427,5,130                                                                                                                                                                                                                                                            
428,4,130                                                                                                                                                                                                                                                            
429,11,100                                                                                                                                                                                                                                                            
430,10,100                                                                                                                                                                                                                                                            
431,7,100                                                                                                                                                                                                                                                            
432,6,105                                                                                                                                                                                                                                                            
433,4,100                                                                                                                                                                                                                                                            
434,7,120                                                                                                                                                                                                                                                            
435,10,120                                                                                                                                                                                                                                                            
436,3,105                                                                                                                                                                                                                                                            
437,14,200                                                                                                                                                                                                                                                            
438,3,100                                                                                                                                                                                                                                                            
439,7,100                                                                                                                                                                                                                                                            
440,7,130                                                                                                                                                                                                                                                            
441,10,120                                                                                                                                                                                                                                                            
442,9,120                                                                                                                                                                                                                                                            
443,14,120                                                                                                                                                                                                                                                            
444,6,105                                                                                                                                                                                                                                                            
445,7,105                                                                                                                                                                                                                                                            
446,7,100                                                                                                                                                                                                                                                            
447,22,100                                                                                                                                                                                                                                                            
448,8,100                                                                                                                                                                                                                                                            
449,13,100                                                                                                                                                                                                                                                            
450,10,100                                                                                                                                                                                                                                                            
451,19,100                                                                                                                                                                                                                                                            
452,13,100                                                                                                                                                                                                                                                            
453,4,100                                                                                                                                                                                                                                                            
454,17,100                                                                                                                                                                                                                                                            
455,8,100                                                                                                                                                                                                                                                            
456,11,100                                                                                                                                                                                                                                                            
457,9,100                                                                                                                                                                                                                                                            
458,13,100                                                                                                                                                                                                                                                            
459,11,100                                                                                                                                                                                                                                                            
460,8,100                                                                                                                                                                                                                                                            
461,15,100                                                                                                                                                                                                                                                            
462,12,100                                                                                                                                                                                                                                                            
463,6,100                                                                                                                                                                                                                                                            
464,13,100                                                                                                                                                                                                                                                            
465,11,100                                                                                                                                                                                                                                                            
466,7,100                                                                                                                                                                                                                                                            
467,6,100                                                                                                                                                                                                                                                            
468,6,100                                                                                                                                                                                                                                                            
